Review Text,Review Rate,Review Time,search,insert_date
"Aktuell das beste chinesische Restaurant in München. Der einzige Kritikpunkt ist, dass es keine einfache Online Reservierung gibt, man muss via E-Mail oder Telefon reservieren.",5,vor 7 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Sehr schon und gemütliche Ambiente! Essen sehr gut, aber sehr hochpreisig!",4,vor 10 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Sehr gutes Essen und guter Service. Das Ambiente ist ebenfalls vorzüglich, insbesondere im Inneren des Restaurants, welches vor wenigen Monaten renoviert wurde und an ein authentisches chinesisches Lokal erinnert.",5,vor einem Jahr,Ya+The+Mandarin+Room,2022-06-26
Sehr gut,5,vor 4 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Mittags beim Takeaway-Stand einmal Nudeln mit Ente und einmal Reis mit Ente geholt. Sehr lange Wartezeit. Wirkt noch unabgestimmt und chaotisch. Die Nudeln waren leider ohne Ente (erst daheim bemerkt), der Reis kam mit Ente, bzw. dem, was davon übrig war: 90% nur Knochen. Einziger Grund für den zweiten Stern ist, dass die Saucen bei beiden Gerichten annehmbar waren.",2,vor einem Jahr,Ya+The+Mandarin+Room,2022-06-26
"Sehr gutes traditionelles Essen, hatten Dim Sum sowie Rindfleisch mit leckeren Saucen. Tolle Atmosphäre und chicke Einrichtung. Ganz besonders zu erwähnen war die Tee Zeremonie vom Chef.",5,vor einem Jahr,Ya+The+Mandarin+Room,2022-06-26
"Das Essen war lecker. Die Frau Hong ist wirklich sehr nett, serviert eifrig und gut organisiert. Gerne zu empfehlen und immer wieder.",5,vor einem Jahr,Ya+The+Mandarin+Room,2022-06-26
"Essen, Atmosphäre und Service waren schlichtweg perfekt!",5,vor 3 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Ausgezeichnetes Essen, stylisches Ambiente und freundliches, geschultes Personal!",5,vor 3 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Wir waren restlos begeistert. Tolles Ambiente, freundliches Personal, leckeres Essen und faire Preise. Wir kommen gern wieder",5,vor 8 Monaten,Ya+The+Mandarin+Room,2022-06-26
Super Service! Schmeckt sehr gut,5,vor einem Monat,Ya+The+Mandarin+Room,2022-06-26
"Oh YA - das war gut! Wer nach authentische, gehobene chinesische Küche sucht wird hier fündig.",5,vor 6 Monaten,Ya+The+Mandarin+Room,2022-06-26
Hervorragend chinesisches Restaurant mit schöner Ambient. Die Speisen sind hevorragend und authentisch. Meine zwei chinesischen Freunde waren ebenfalls von Essen begeistert.,5,vor 11 Monaten,Ya+The+Mandarin+Room,2022-06-26
:)alles gut,5,vor 2 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Leckeres Essen, nette Service bin damit sehr zufrieden! Sehr empfehlenswert.",5,vor 6 Monaten,Ya+The+Mandarin+Room,2022-06-26
"War bereits mehrfach hier, das Essen ist sehr lecker, insbesondere die Dim Sum. Der Service ist sehr zuvorkommend.",5,vor 9 Monaten,Ya+The+Mandarin+Room,2022-06-26
Sehr sehr gut. Service ist noch nicht ganz eingeespielt aber lokal ist traumhaft schön und super leckere Gerichte.,5,vor 10 Monaten,Ya+The+Mandarin+Room,2022-06-26
"freundlich, pünktlich und sooo lecker!
Dumplings und Rindfleisch waren perfekt, auch unsere Kids haben die geliebt. Die Ente war ein Traum!",5,vor einem Jahr,Ya+The+Mandarin+Room,2022-06-26
Die Dekoration ist top. Essen ist lecker und nicht so scharf. Peking-Ente will ich empfehlen,5,vor 8 Monaten,Ya+The+Mandarin+Room,2022-06-26
Wir haben gestern das Signature Menü gegessen. Es war Hammer! Dazu das super schöne Ambiente..,5,vor 8 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Sehr lecker, gute Stimmung.",5,vor 3 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Weltklasse essen!!!
Schnell und heiss geliefert, traditionell zubereitet und super lecker.

Mein neues Lieblingsrestaurant...",5,vor einem Jahr,Ya+The+Mandarin+Room,2022-06-26
sehr hochwertige Küche tolle Location - Gerne wieder :),5,vor 7 Monaten,Ya+The+Mandarin+Room,2022-06-26
tea ist ja gut hier und wenn man kein Appetit habe kann zuerst was trinken 5/5,5,vor 9 Monaten,Ya+The+Mandarin+Room,2022-06-26
Schöne Atmosphäre und leckere Dim Sums. Gute Auswahl für ein Date;),4,vor 9 Monaten,Ya+The+Mandarin+Room,2022-06-26
Schmeckte mir sehr! Ich würde gerne nochmal dorthin gehen.,5,vor 8 Monaten,Ya+The+Mandarin+Room,2022-06-26
gut essen und kochen!! und schönen Atmosphär,5,vor 4 Monaten,Ya+The+Mandarin+Room,2022-06-26
Außergewöhnlich gut!! Sehr zu empfehlen. Freue mich schon darauf nach dem Lockdown in das Restaurant zu kommen.,5,vor einem Jahr,Ya+The+Mandarin+Room,2022-06-26
Ganz gut,5,vor 3 Monaten,Ya+The+Mandarin+Room,2022-06-26
Sehr lecker und sehr aufmerksamer Service in einer tollen Location!,5,vor 9 Monaten,Ya+The+Mandarin+Room,2022-06-26
Fantastisches und authentisches kantonesisches Essen! Immer gerne wieder!,5,vor 10 Monaten,Ya+The+Mandarin+Room,2022-06-26
die Atmosphäre ist super! Schmeckt sehr gut!,5,vor 9 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Was ein Erlebnis, vielen Dank!",5,vor einem Monat,Ya+The+Mandarin+Room,2022-06-26
Ente ist sehr lecker. Ambiente ist auch sehr schön,5,vor 8 Monaten,Ya+The+Mandarin+Room,2022-06-26
Besser geht nicht mehr...4x gewesen und jedesmal war alles top.,5,vor 9 Monaten,Ya+The+Mandarin+Room,2022-06-26
Das Essen war ausgezeichnet. Gerne wieder :),5,vor 10 Monaten,Ya+The+Mandarin+Room,2022-06-26
Dim Sum wie in Hongkong!!,5,vor 9 Monaten,Ya+The+Mandarin+Room,2022-06-26
Beste chinesische Restaurant in Deutschland! Fine und authentisch!,5,vor einem Jahr,Ya+The+Mandarin+Room,2022-06-26
Tolle Ente zu fairen Preisen!,5,vor 3 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Ausgezeichnetes Essen, aufmerksamer Service und tolle Atmosphäre.",5,vor einem Jahr,Ya+The+Mandarin+Room,2022-06-26
"Ziemlich stylischer Laden & yep, gschmeckt hat's!",5,vor 11 Monaten,Ya+The+Mandarin+Room,2022-06-26
Sehr lecker. Entspannende Atmosphäre.,5,vor 10 Monaten,Ya+The+Mandarin+Room,2022-06-26
Essen ist sehr Lecker und Nette Service,5,vor 8 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Essen hervorragend, Service sehr freundlich, Ambiente top",5,vor 11 Monaten,Ya+The+Mandarin+Room,2022-06-26
Qualität gut - Service mies,4,vor 5 Monaten,Ya+The+Mandarin+Room,2022-06-26
Essen wirklich amazing - service Katastrophe,3,vor 11 Monaten,Ya+The+Mandarin+Room,2022-06-26
Mein Lieblingsrestaurant!!!!,5,vor 6 Monaten,Ya+The+Mandarin+Room,2022-06-26
Sehr gute Orte für ein ruhiges Abendessen,5,vor 9 Monaten,Ya+The+Mandarin+Room,2022-06-26
Sehr gutes Essen.,5,vor 8 Monaten,Ya+The+Mandarin+Room,2022-06-26
Das beste Essen was ich je gegessen habe.,5,vor einem Jahr,Ya+The+Mandarin+Room,2022-06-26
Die Entenkarkassen zum Fernsehen sind ein Traum.,5,vor 9 Monaten,Ya+The+Mandarin+Room,2022-06-26
Sehr sehr gut！,5,vor 8 Monaten,Ya+The+Mandarin+Room,2022-06-26
Sehr lecker,5,vor 11 Monaten,Ya+The+Mandarin+Room,2022-06-26
Das Ambiente ist der Wahnsinn!!!,5,vor einem Jahr,Ya+The+Mandarin+Room,2022-06-26
Sehr schön,4,vor 11 Monaten,Ya+The+Mandarin+Room,2022-06-26
"Ein Erlebnis das Essen dort. Tolle Atmosphäre, einfallsreiche Küche, sehr freundliches Personal",5,vor 5 Tagen,Ya+The+Mandarin+Room,2022-06-26
"Toller Laden!! Leider habe ich meine Reservierung falsch getätigt und für 7 Personen an einem Freitag auch sehr schwierig... Aber der ya Mandarin Room hat es für uns trotzdem möglich gemacht! Sehr leckerer Aperitiv und warten hat sich wirklich gelohnt!Sehr leckeres Essen und super aufmerksamer Service, immer wieder geen! Danke Euch ❤️",5,vor 1 Tag,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Das Essen war fein zubereitet. Bitte beachten Sie, dass es sich um ein chinesisches Gourmet-Erlebnis handelt, also rechnen Sie damit, dass Sie etwas mehr für das bezahlen, was es kostet. Das Restaurant hat ein sehr schönes Ambiente und einige schöne Weinoptionen.

Mitarbeiter sind nett. Sie erlauben auch Hunde 🐩.

(Original)
Food was delicately cooked. Please mind that it is a fine-dining Chinese experience so expect you’ll pay a bit more for what it cost. The restaurant has a very nice ambiance and some nice wine options.

Staff are nice. They allow dogs too 🐩.",4,vor 4 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Die Speisen sind fein gekocht. Im Vergleich zur traditionellen chinesischen Küche ist der Geschmack der Gerichte innovativ und für die Lokalisierung neu gestaltet. Aber als gebürtiger Chinese finde ich das Essen trotzdem sehr lecker, besonders die gebratene Ente und die süß-sauren Garnelen.

(Original)
The food are delicately cooked. Compared with traditional Chinese cuisine, the taste of the dishes are innovative and redesigned for localisation. But as a native Chinese, the food is still quite delicious for me, especially the roasting duck and the sweet-sour prawn.",5,vor 4 Monaten,Ya+The+Mandarin+Room,2022-06-26
"We ordered their signature menu (they seem to change the menu seasonally). The Kanton Duck was brilliant, with crispy skin and juicy meat. However, we didn't like every dish on the menu.

The food here is delicately made, the environment and atmosphere is also great. But the price is a bit high as expected.",4,vor einer Woche,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Exzellentes Essen und toller Service.
Wir gingen zu Ya für eine Verabredungsnacht. Der Service war sehr aufmerksam und gut informiert über die Speisekarte und mögliche Weinpaarungen. Wir begannen mit einem Signature-Drink, wählten das würzige Surf and Turf-Degustationsmenü (gefragt nach einem zusätzlichen Kick, den wir bekamen) und beendeten das Abendessen mit dem Grüntee-Tiramisu.

Die Musik könnte stumm geschaltet werden. Die anderen Gäste schienen hauptsächlich Berater zu sein.

(Original)
Excellent food and great service.
We went to Ya for a date night. The service was very attentive and well educated on the menu and possible wine pairings. We started with a signature drink, chose the spicy surf and turf tasting menu (asked for an extra kick, which we got) and finished dinner with the green tea tiramisu.

The music could be muted. The other patrons seemed to be mostly consultants.",5,vor 3 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Das ganze Set Entenbraten ist sehr gut! Die Entensuppe ist lecker und nicht langweilig, und das Entenregal ist knusprig und lecker! Ich habe übrigens einen Geleetopf bestellt, der auch sehr gut ist. Die reichhaltige Sauce wird gepaart mit Krabbenpilzen und Hähnchenschenkeln ohne Knochen. Der Geschmack ist reichhaltig, Knoblauchpartikel und die Qualität des Reis ist auch sehr gut! Über die Umgebung, die Dekoration der drei besten China-Restaurants in Europa gibt es absolut nichts zu sagen! ! ! Der Service ist wirklich gut, aber der Service wird Sie nicht gleichgültig lassen. Es reagiert schnell. Dieses Restaurant ist den Preis des Gerichts wert. Wenn die Gerichte mit Sorgfalt poliert werden und die Vielfalt der Gerichte erhöht werden kann, kann man Mizhi nennen? gleich um die Ecke.

(Original)
烤鸭整套吃下来非常不错！鸭汤鲜美不闷人，鸭架香脆入味！顺带点了一个啫啫煲也很不错，浓郁酱汁配上蟹味菇和无骨鸡腿肉，口感层次丰富，大蒜粒，米饭质量也特别好！环境绝对没得说，装修全欧洲中餐厅前三！！！服务真的很好，不过分服务也不会冷落你，有求必应，这家店值这个菜价，若菜品再能用心打磨，并增加菜品种类，米指可以说指日可待了。",5,vor 7 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Außergewöhnlich! Das hat nichts mit den chinesischen Fast Food gebratenen Nudeln zu tun, die die meisten Leute kennen. Bei Ya ist alles lecker, vom Essen über die Getränke bis hin zur Inneneinrichtung des Restaurants. Es war wirklich ein Vergnügen!

(Original)
Exceptional! This has nothing to do with the fast food Chinese fried noodles most people know. At Ya everything is tasty from the food over the drinks and the interior design of the restaurant. It was truely a pleasure!",5,vor 2 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Es befindet sich direkt neben der U-Bahn-Station und ist daher leicht zu erreichen. Für 4 Mädchen bestellten wir 2 Portionen Dim Sum Menü. Das Essen ist ok (eher für Ausländer) aber die Portion ist wirklich klein wie man auf dem Bild sieht sogar für 2 Personen. Das Restaurant ist schön eingerichtet und nicht überfüllt. Wenn Sie also einen entspannten Abend verbringen und Getränke mit Gruppen genießen möchten. Es ist eine gute Wahl.

(Original)
It is located right next to U Bahn station so it is easy to reach. For 4 girls we ordered 2 portion Dim Sum menu. The food is okay (more for foreigners) but the portion is really small as you will see in the picture even for 2 people. The restaurant is nice decorated and not crowded with people. So if you wanna have a chill evening and enjoy drinks with groups. It is a good choice.",4,vor 8 Monaten,Ya+The+Mandarin+Room,2022-06-26
Best fine dining Chinese that I had so far. Amazing food and service. Already went three times and would come any time again. Price for the quality is more than fair! 😍✨,5,vor 2 Wochen,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Die gebratene Ente ist authentisch, mit knuspriger Haut und zartem Fleisch. Besonders der Burrito mit gebratener Ente, der sehr gut ist und ein Lob verdient. Cowboyknochen hat einen Steakgeschmack. Das Entenrack mit Salz und Pfeffer ist sehr gut, es hat das Gefühl, Entenrack in China zu essen.

(Original)
烤鸭很正宗，皮脆肉嫩。特别是烤鸭卷饼，很q弹，值得夸赞。牛仔骨很有牛排那味儿。椒盐鸭架很赞，有国内吃鸭架的感觉。",5,vor einem Monat,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Die private gebratene Ente ist sehr frisch und köstlich, und die Rinderknochen sind auch sehr zart. Die frittierte Auberginenbox mit Salz und Pfeffer schmeckt fantastisch. Das Chili-Huhn ist etwas weniger aromatisch. Insgesamt ist es gut, die Serviceeinstellung ist gut, aber die Portion ist wirklich etwas klein.…

(Original)
私房烤鸭非常新鲜好吃，牛仔骨也很嫩。生煎、椒盐茄盒味道都很惊喜。啫啫鸡有点不太入味。总体还是不错的，服务态度好，就是份量真的有点少…",5,vor 4 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Das Restaurant ist im chinesischen Stil eingerichtet und die Umgebung ist sehr gut. Wir beide bestellten gebratene Ente, Hühnchentopf und Rinderknödel. Die Knödelfüllung ist sehr groß und duftend, die Sauce im Hähnchentopf ist sehr lecker, die gebratene Entenhaut ist sehr knusprig und kann zu Kuchen hinzugefügt werden. Insgesamt ist die Erfahrung sehr gut!

(Original)
餐厅是中式装修，环境非常不错。我们两个人点了烤鸭、啫啫鸡煲、牛肉饺子。饺子馅儿很大很香，鸡煲的酱料调得很好吃，烤鸭皮很脆，且可以加饼。总体来说体验很不错！",5,vor 6 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Bestellte Lammkoteletts und gebratene Ente sowie ein vegetarisches gebratenes, was wirklich gut ist. Die Lammkoteletts sind sehr zart, die gebratene Entenhaut ist sehr knusprig und das Fünf-Sterne-Lob wird hoch gelobt, und ich werde Freunde zum Essen mitbringen~~~

(Original)
点了羊排和烤鸭，外加一份素水煎，真不错。羊排很嫩、烤鸭皮很脆，五星好评，还会带朋友来吃～～～",5,vor 4 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Die Inneneinrichtung lehnt sich eher an westliche Gourmetküche, schönes Ambiente, aber die Musik war einfach zu laut. Die Speisekarte ist so gestaltet, dass sie besser zu den nicht-chinesischen Gästen passt, die mit der chinesischen Küche nicht vertraut sind, zum Beispiel werden Menüs angeboten, die eine Vielzahl von Gerichten von Vorspeisen bis hin zu Hauptgerichten bieten. Wir bestellten das Signature-Menü, aber wir mochten nicht alles auf der Speisekarte, es war sogar zu viel Essen für uns. Die in Shanghai gebratenen Suppenknödel waren schlecht ausgeführt - dicke, teigige Haut mit wenig bis gar keiner Suppe in der Füllung! Der süß-sauer gebratene Fisch wurde mit einer klebrigen Sauce überzogen und wird nach einer Weile matschig. Positiv ist, dass das Siu Mai ziemlich gut war, großzügig in Portionen und Zutaten.

(Original)
The interior decor leans more towards Western fine dining, nice ambience but the music was simply too loud. The menu is designed in a way to better suit the non-Chinese diners who are not familiar with Chinese cuisine, for example, they offer set menus which offer a variety of dishes ranging from appetizers to main dishes. We ordered the Signature menu, however we didn't like everything on the menu, in fact it was too much food for us. The Shanghai pan fried soup dumplings were poorly executed - thick, doughy skin with little to no soup in the filling at all! The sweet and sour fried fish was coated in a gooey sauce and turns soggy after awhile. On a more positive note, the Siu Mai was pretty good, generous in portion and ingredients.",3,vor 8 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Das Interieur ist unglaublich. Es ist so schön und strahlt eine so gemütliche Atmosphäre aus, dass es definitiv ein großartiger Ort ist, um ein romantisches Date zu genießen. Die Qualität des Essens ist so gut und die Präsentation ist wunderbar. Dies ist das zweite Mal, dass ich Beijing Duck in München bestelle und obwohl ich ehrlich sein muss, da ich bereits Beijing Duck in China gegessen habe, verstehe ich, dass ich hier in München nicht die gleiche Qualität bekomme, aber dieser Ort bietet das beste Peking Ente bisher in München, viel besser als am anderen Ort. Das Dim Sum ist auch super, ich empfehle die Suppenknödel und die knusprigen Bohnen. Die Teeauswahl ist unglaublich und sehr authentisch für China. Ich habe den Tie Guan Yin bestellt und er wird in einer schönen Kanne und einem Tablett geliefert, damit Sie Ihre eigene Mini-Teezeremonie erleben können. Der Service ist auch wunderbar. Die Kellner und Kellnerinnen waren so nett, aufmerksam und haben geduldig alles erklärt, wenn man Fragen hat.

(Original)
The interior is amazing. It's so beautiful and exudes such a cozy atmosphere that it's definitely a great place to treat a romantic date to. The food quality is so good and the presentation is wonderful. This is my second time to order Beijing Duck in Munich and although I have to be honest since I've already eaten Beijing Duck in China, I understand that I won't get the same quality here in Munich but this place offers the best Beijing Duck so far in Munich, much better than the other place. The dim sum is also great, I recommend the soup dumplings and the crispy beans. The tea selection is amazing and very authentic to China. I ordered the Tie Guan Yin and it comes in a beautiful pot and tray so you can have your own mini tea ceremony experience. The service is also wonderful. The waiters and waitresses were so nice, attentive and patiently explained anything if you have questions.",5,vor 11 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Erstaunliche chinesische Erfahrung
Es dauerte eine Weile, bis die Kellner uns erkannten und das Essen dauerte eine Weile.
Es lohnt sich jedoch alles. Das Essen schmeckt fantastisch und ich würde auf jeden Fall wiederkommen.
Das Ambiente ist schön, aber innen ist es etwas laut. Sie müssen also schreien, um miteinander zu kommunizieren

(Original)
Amazing Chinese experience
It took a while for the waiters to recognise us and food does take some time to come.
However, it's all worth it. Food taste amazing and I would definitely come back.
Ambience is nice but it's a bit loud inside. So you do need to scream in order to communicate with each other",5,vor 11 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Bestellte gebratene, Rinderrippen, gebratene Ente. Die gebratene Rohsuppe ist köstlich, das Rindfleisch zart und die Rinderknochensauce duftend, die gebratene Ente lässt die Menschen in Sekundenschnelle nach China zurückkehren, und zwei Schalen Reis werden verschenkt. Darüber hinaus ist die Umgebung hier schön, die Serviceeinstellung ist gut und es wird dringend empfohlen, dass ich in Zukunft wiederkomme.

(Original)
点了生煎、牛仔骨、烤鸭。生煎汤汁美味，牛仔骨酱香肉嫩，烤鸭让人秒回中国，还多给了两碗米饭。再加上这里环境优美，服务态度好，强推，以后还会来。",5,vor 4 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Eine schöne und gemütliche Umgebung für Mittag- oder Abendessen.
Auch die Speisen sind gut und lecker, besonders die knusprigen Auberginen, innen sehr saftig und außen knusprig.
Wenn ich nur ein Mandarin-Restaurant empfehlen muss, werde ich dieses wählen.

(Original)
A nice and cozy environment for lunch or dinner.
Foods are also good and delicious, especially the crispy Auberginen, very juicy inside and crispy outside.
If there is only one Mandarin restaurant need me to recommend, I will choose this one.",5,vor 2 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Das von einem Freund empfohlene Restaurant hat eine sehr gute Umgebung, die Gerichte sind auch sehr gut und das Gebratene ist lecker! Ich persönlich finde, dass der Entenbraten ein sehr gutes Niveau ist, das in Deutschland gegessen werden kann👍👍👍Ich werde das nächste Mal die gegrillten Lammkoteletts probieren

(Original)
朋友推荐的 餐厅环境很不错，菜品也很不错，生煎好吃！烤鸭个人觉得是在德国能吃到的非常不错的水平👍👍👍下次会再来试试烤羊排",5,vor 7 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Das Restaurant ist im chinesischen Retro-Stil eingerichtet und hat eine schöne Umgebung. Die Speisen sind sehr gut, 6 von uns bestellten 3 Sets, die gebratene Entenhaut ist sehr knusprig und die Garnelenbällchen lecker. Insgesamt eine gute Erfahrung!

(Original)
餐厅是中式复古装修，环境优美。菜品非常不错，我们6个人点了三个套餐，烤鸭皮很脆，宫爆虾球贼棒。总体来说体验很不错！",5,vor 5 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) (Updates) Bei meinem letzten Besuch wie gestern Abend stimmen einige Gerichte nicht mit der Speisekarte überein. Wenn ""ganze Garnelen"" usw. in Reisbrötchen Dim Sum erwähnt werden und auch ganze Garnelen aufgehängt werden, kamen sie tatsächlich als gehackte Stücke, nicht als ganze komplette Garnelen, was sich sehr von meiner letzten Erfahrung in diesem Restaurant unterscheidet. Schlagen Sie vor, das Menü zu aktualisieren, um andere nicht in die Irre zu führen. Auch das kalte Hühnchengericht mit Sesamsauce, jetzt sind es 50% Portionen im Vergleich zu meinen früheren Besuchen.

Mein 4. Mal. Im Vergleich zum letzten Mal muss ich sagen, dass es 6 Sterne wert ist ⭐️⭐️⭐️⭐️⭐️⭐️(Google max ist aber 5 Sterne). Der Service war immer gut, das Essen ist jetzt auch unglaublich. Ehrlich gesagt, die Peking-Ente, ich kann keine Fehler finden, obwohl ich super wählerisch bin. Sie braten die Ente erst vor der Bestellung: knusprige Haut, kein Fett, während das Fleisch SO saftig ist. Da ich aus Hongkong komme, ist dies der 100% richtige Ort, wenn Sie die besten Chinesen in München wollen! Denken Sie daran, Tische im Voraus zu reservieren

(Original)
(Updates) Regarding my last visit as last night, some dishes are not matching the menu. When it mentions “whole prawns” etc in rice rolls dim sum and also hung bao whole prawns, in fact they came as chopped pieces, not whole complete prawns, which are very different from my last experience of this restaurant. Suggest to update the menu in order not to mislead others. Also the cold chicken dish with sesame sauce, now it’s like 50% portions compares to my earlier visits.

My 4th time. Compared to the last time, I have to say, it worths 6 stars ⭐️⭐️⭐️⭐️⭐️⭐️(Google max is 5 stars tho). The service has been always good, the food now is also amazing. Honestly, the Peking duck, I cannot find any flaws even I’m super picky. They only start roasting the duck prior ordering: crispy skin, no fat at all while the meat is SO juicy. As I’m from Hong Kong, this is the 100% right place to come if you want the best Chinese in Munich! Remember to book tables ahead tho😊",3,vor 4 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) 👭🏻 Freundin-Dating, ein guter Ort für Männer und Frauen, um sich zu verabreden. Die Dekoration ist exquisit und jeder Ort ist sorgfältig arrangiert. 💡Die Lichter sind schwach und emotional.
Das Design des Lichts ist sehr intim, es trifft nicht direkt auf die Augen, aber das Licht wird das menschliche Gesicht schöner machen. Die Gerichte sind leckerer. Ich mag diese Melodie. 👍
📍Geschäftsname: Gelber Kranturm
📍Adresse: Leopoldstraße 42, 80802 München
Empfehlungsindex: 🌟🌟🌟🌟
✅Das Hauptnahrungsmittel sind Stimmung und Umwelt. Die Gerichte sind alle exquisit, klein in der Menge und leicht im Geschmack.
🔸Jeden Samstag und Sonntag von 11 bis 15 Uhr 🈶️Chinesischer Morgentee, die Teegebühr beträgt 5 Euro pro Person.
🔸 Diese Woche Erfrischungen hinzugefügt: Gebratener Kuchen mit geschmorter Rinderzunge und Bohnenpaste
Der heutige Verbrauch liegt bei 100 Euro, 33 Euro pro Kopf.
•
🏅️Gabelgrillente Shuangpin yyds
Die gebratene Entenhaut ist knusprig und hat einen guten Geschmack. Das gegrillte Schweinefleisch ist sehr zart und das Fett ist nicht fettig.
🍰Matcha Tiramisu yyds
Weil es so lecker war, habe ich 2 Stück bestellt, die salzige Butter war besonders lecker. Der Geschmack ist reich an Schichten.
🐮 Geschmorte Rinderzunge
Das Kalbsleder ist sehr zart, nicht sehr salzig, es ist leicht und lecker, sehr gut geeignet für kalte Vorspeisen. Das unten stehende Edamame ist auch sehr erfrischend, mit einer schönen Farbkombination.
🥣Meeresfrüchtebrei
Es gibt eine Menge Dinge im Inneren, was ein wenig angenehm überrascht ist. Kleine Muscheln, Krabbenstäbchen, Tintenfisch 🦑, Ingwerscheiben.
🥟 ""Made of iberian iberian Pig"" Gebratenes Brötchen
Der Geschmack ist durchschnittlich. Die Rohstoffe sind gut.
🥧 Eierkuchen
Der Geschmack ist süß.
🍘 Gebratener Kuchen mit Bohnenpaste
Dieser ist nicht süß, aber lecker, mit einem kleinen Glas voller Honig.
Der Honig wurde später von uns verwendet, um dem grünen Tee zu trinken, und der Geschmack des Tees verbesserte sich unerwartet.
•
🚪
Es ist nicht einfach, den Eingang zu finden, also habe ich ein Foto gemacht, damit jeder ihn leicht finden kann.
Liked 🍠Freunde dürfen gerne sammeln und liken, danke ❤️

(Original)
👭🏻闺蜜约会，男女约会的好去处。装修精美，每一处都是精心布置的。💡灯光昏暗有情调。
光线的设计很贴心，不会直射眼睛，但光线会把人脸衬的比较美。又把菜照的更美味。喜欢这样的调调。👍
📍店名：黄鹤楼
📍地址：Leopoldstraße 42, 80802 München
推荐指数：🌟🌟🌟🌟
✅主要吃的是情调和环境。菜摆盘都很精致，量小，口味清淡都很好吃。
🔸每周六日 11点～15点 🈶️中式早茶 ，茶水费每人5欧。
🔸本周新增了茶点: 糟卤牛舌 & 豆沙炸糕
今日消费100欧，人均33欧。
•
🏅️叉烧烤鸭双拼yyds
烤鸭皮脆脆的，口感很好。叉烧很嫩，肥肉不腻。
🍰抹茶 提拉米苏 yyds
因为太好吃了，点了2块，咸的奶油特别鲜美。口感层次丰富。
🐮糟卤牛舌
小牛皮很嫩的，也不是很咸的那种，淡淡的鲜美，很适合冷菜开胃菜。下面的毛豆也很爽口，颜色搭配很好看。
🥣海鲜粥
里面东西挺多的，有点惊喜。小贝壳，蟹肉棒，鱿鱼🦑，姜片。
🥟“伊比利亚黑毛猪做的”生煎包
这个口感一般。原材料好。
🥧蛋挞
口感偏甜。
🍘豆沙炸糕
这个不甜，还挺好吃，搭配了满满一小罐蜂蜜。
配的蜂蜜后来被我们用来加进绿茶里喝了，🍵茶的口感意外变好😃
•
🚪
入口处不太容易发现，特地拍了照片便于大家寻找。
喜欢的🍠友欢迎收藏点赞，感恩啦❤️",5,vor 6 Monaten,Ya+The+Mandarin+Room,2022-06-26
"(Übersetzt von Google) Das Essen und der Service ist gut. Toller Empfang und tolles Ambiente. Dem Suppenknödel fehlte Suppe 🤷🏼‍♂️, Bao war auch zu ölig für Leute, die kein schweres Essen mögen.

(Original)
The food and service is good. Great reception and awesome ambience. The soup dumpling was missing soup 🤷🏼‍♂️, Bao was also too oily for people who dont like heavy food .",3,vor 4 Monaten,Ya+The+Mandarin+Room,2022-06-26
