x,y,content,Topic,Rating,Topic_Words
11.5538225,1.3505596,"Sehr schon und gemütliche Ambiente! Essen sehr gut, aber sehr hochpreisig!",1,4.0,1: geschmack|food|gegessen
14.787994,0.16668077,"Sehr gutes Essen und guter Service. Das Ambiente ist ebenfalls vorzüglich, insbesondere im Inneren des Restaurants, welches vor wenigen Monaten renoviert wurde und an ein authentisches chinesisches Lokal erinnert.",0,5.0,0: restaurants|chinesische|restaurant
6.350261,1.9746608,Sehr gut,2,5.0,2: schmecken|schmeckt|geschmack
15.331512,3.7648234,"Mittags beim Takeaway-Stand einmal Nudeln mit Ente und einmal Reis mit Ente geholt. Sehr lange Wartezeit. Wirkt noch unabgestimmt und chaotisch. Die Nudeln waren leider ohne Ente erst daheim bemerkt, der Reis kam mit Ente, bzw. dem, was davon übrig war: 90% nur Knochen. Einziger Grund für den zweiten Stern ist, dass die Saucen bei beiden Gerichten annehmbar waren.",0,2.0,0: restaurants|chinesische|restaurant
14.247845,1.6150675,"Sehr gutes traditionelles Essen, hatten Dim Sum sowie Rindfleisch mit leckeren Saucen. Tolle Atmosphäre und chicke Einrichtung. Ganz besonders zu erwähnen war die Tee Zeremonie vom Chef.",0,5.0,0: restaurants|chinesische|restaurant
12.455843,1.9595257,"Das Essen war lecker. Die Frau Hong ist wirklich sehr nett, serviert eifrig und gut organisiert. Gerne zu empfehlen und immer wieder.",1,5.0,1: geschmack|food|gegessen
10.244717,2.1762996,"Essen, Atmosphäre und Service waren schlichtweg perfekt!",1,5.0,1: geschmack|food|gegessen
10.594595,1.6196338,"Ausgezeichnetes Essen, stylisches Ambiente und freundliches, geschultes Personal!",1,5.0,1: geschmack|food|gegessen
12.254755,2.7608824,"Wir waren restlos begeistert. Tolles Ambiente, freundliches Personal, leckeres Essen und faire Preise. Wir kommen gern wieder",1,5.0,1: geschmack|food|gegessen
10.035142,2.8370528,Super Service! Schmeckt sehr gut,1,5.0,1: geschmack|food|gegessen
15.156608,-0.927829,"Oh YA - das war gut! Wer nach authentische, gehobene chinesische Küche sucht wird hier fündig.",0,5.0,0: restaurants|chinesische|restaurant
15.077025,-0.0064883125,Hervorragend chinesisches Restaurant mit schöner Ambient. Die Speisen sind hevorragend und authentisch. Meine zwei chinesischen Freunde waren ebenfalls von Essen begeistert.,0,5.0,0: restaurants|chinesische|restaurant
6.164001,2.0590017,:alles gut,2,5.0,2: schmecken|schmeckt|geschmack
10.466891,2.7694871,"Leckeres Essen, nette Service bin damit sehr zufrieden! Sehr empfehlenswert.",1,5.0,1: geschmack|food|gegessen
12.1842985,2.4475102,"War bereits mehrfach hier, das Essen ist sehr lecker, insbesondere die Dim Sum. Der Service ist sehr zuvorkommend.",1,5.0,1: geschmack|food|gegessen
11.2057705,3.1941142,Sehr sehr gut. Service ist noch nicht ganz eingeespielt aber lokal ist traumhaft schön und super leckere Gerichte.,1,5.0,1: geschmack|food|gegessen
13.998913,2.2618618,"freundlich, pünktlich und sooo lecker!
Dumplings und Rindfleisch waren perfekt, auch unsere Kids haben die geliebt. Die Ente war ein Traum!",0,5.0,0: restaurants|chinesische|restaurant
11.792097,1.4823818,Die Dekoration ist top. Essen ist lecker und nicht so scharf. Peking-Ente will ich empfehlen,1,5.0,1: geschmack|food|gegessen
14.11416,3.0274668,Wir haben gestern das Signature Menü gegessen. Es war Hammer! Dazu das super schöne Ambiente..,1,5.0,1: geschmack|food|gegessen
7.641104,2.2026308,"Sehr lecker, gute Stimmung.",2,5.0,2: schmecken|schmeckt|geschmack
14.718605,0.50233823,"Weltklasse essen!!!
Schnell und heiss geliefert, traditionell zubereitet und super lecker.

Mein neues Lieblingsrestaurant...",1,5.0,1: geschmack|food|gegessen
10.482905,2.23434,sehr hochwertige Küche tolle Location - Gerne wieder :,1,5.0,1: geschmack|food|gegessen
12.053171,1.5300341,tea ist ja gut hier und wenn man kein Appetit habe kann zuerst was trinken 5/5,1,5.0,1: geschmack|food|gegessen
10.347309,1.2825531,Schöne Atmosphäre und leckere Dim Sums. Gute Auswahl für ein Date;,1,4.0,1: geschmack|food|gegessen
10.175136,2.1512969,Schmeckte mir sehr! Ich würde gerne nochmal dorthin gehen.,1,5.0,1: geschmack|food|gegessen
10.284113,1.3508096,gut essen und kochen!! und schönen Atmosphär,1,5.0,1: geschmack|food|gegessen
14.777377,0.42265496,Außergewöhnlich gut!! Sehr zu empfehlen. Freue mich schon darauf nach dem Lockdown in das Restaurant zu kommen.,0,5.0,0: restaurants|chinesische|restaurant
6.0899615,1.9937235,Ganz gut,2,5.0,2: schmecken|schmeckt|geschmack
10.620544,2.4167345,Sehr lecker und sehr aufmerksamer Service in einer tollen Location!,1,5.0,1: geschmack|food|gegessen
14.025824,-0.4870812,Fantastisches und authentisches kantonesisches Essen! Immer gerne wieder!,1,5.0,1: geschmack|food|gegessen
11.259642,1.2903032,die Atmosphäre ist super! Schmeckt sehr gut!,1,5.0,1: geschmack|food|gegessen
7.609875,2.2182655,"Was ein Erlebnis, vielen Dank!",2,5.0,2: schmecken|schmeckt|geschmack
11.312377,1.1788821,Ente ist sehr lecker. Ambiente ist auch sehr schön,1,5.0,1: geschmack|food|gegessen
9.693448,2.1105204,Besser geht nicht mehr...4x gewesen und jedesmal war alles top.,1,5.0,1: geschmack|food|gegessen
9.355204,2.1311507,Das Essen war ausgezeichnet. Gerne wieder :,1,5.0,1: geschmack|food|gegessen
7.5029483,1.7653908,Dim Sum wie in Hongkong!!,2,5.0,2: schmecken|schmeckt|geschmack
15.052164,-0.49196112,Beste chinesische Restaurant in Deutschland! Fine und authentisch!,0,5.0,0: restaurants|chinesische|restaurant
7.652499,2.0155647,Tolle Ente zu fairen Preisen!,2,5.0,2: schmecken|schmeckt|geschmack
10.308667,2.0917704,"Ausgezeichnetes Essen, aufmerksamer Service und tolle Atmosphäre.",1,5.0,1: geschmack|food|gegessen
7.8187466,2.3949924,"Ziemlich stylischer Laden & yep, gschmeckt hat's!",2,5.0,2: schmecken|schmeckt|geschmack
7.9721437,2.068163,Sehr lecker. Entspannende Atmosphäre.,2,5.0,2: schmecken|schmeckt|geschmack
10.443348,2.8137107,Essen ist sehr Lecker und Nette Service,1,5.0,1: geschmack|food|gegessen
10.569354,2.2255032,"Essen hervorragend, Service sehr freundlich, Ambiente top",1,5.0,1: geschmack|food|gegessen
9.808582,2.8177695,Qualität gut - Service mies,2,4.0,2: schmecken|schmeckt|geschmack
9.926992,2.586747,Essen wirklich amazing - service Katastrophe,1,3.0,1: geschmack|food|gegessen
6.268242,2.4843504,Mein Lieblingsrestaurant!!!!,2,5.0,2: schmecken|schmeckt|geschmack
7.7886906,2.135125,Sehr gute Orte für ein ruhiges Abendessen,2,5.0,2: schmecken|schmeckt|geschmack
8.101867,1.9712225,Sehr gutes Essen.,2,5.0,2: schmecken|schmeckt|geschmack
9.56829,2.0247593,Das beste Essen was ich je gegessen habe.,1,5.0,1: geschmack|food|gegessen
7.9826508,2.1654475,Die Entenkarkassen zum Fernsehen sind ein Traum.,2,5.0,2: schmecken|schmeckt|geschmack
6.426487,1.9466304,Sehr sehr gut！,2,5.0,2: schmecken|schmeckt|geschmack
7.412922,2.5280716,Sehr lecker,2,5.0,2: schmecken|schmeckt|geschmack
10.8156805,1.0707536,Das Ambiente ist der Wahnsinn!!!,1,5.0,1: geschmack|food|gegessen
6.1281047,2.1492352,Sehr schön,2,4.0,2: schmecken|schmeckt|geschmack
10.822239,1.7511935,"Ein Erlebnis das Essen dort. Tolle Atmosphäre, einfallsreiche Küche, sehr freundliches Personal",1,5.0,1: geschmack|food|gegessen
16.049105,1.9403636,"Toller Laden!! Leider habe ich meine Reservierung falsch getätigt und für 7 Personen an einem Freitag auch sehr schwierig... Aber der ya Mandarin Room hat es für uns trotzdem möglich gemacht! Sehr leckerer Aperitiv und warten hat sich wirklich gelohnt!Sehr leckeres Essen und super aufmerksamer Service, immer wieder geen! Danke Euch ❤️",0,5.0,0: restaurants|chinesische|restaurant
15.802673,0.8661757," Das Essen war fein zubereitet. Bitte beachten Sie, dass es sich um ein chinesisches Gourmet-Erlebnis handelt, also rechnen Sie damit, dass Sie etwas mehr für das bezahlen, was es kostet. Das Restaurant hat ein sehr schönes Ambiente und einige schöne Weinoptionen.

Mitarbeiter sind nett. Sie erlauben auch Hunde 🐩.

",0,4.0,0: restaurants|chinesische|restaurant
15.105518,1.2044849," Die Speisen sind fein gekocht. Im Vergleich zur traditionellen chinesischen Küche ist der Geschmack der Gerichte innovativ und für die Lokalisierung neu gestaltet. Aber als gebürtiger Chinese finde ich das Essen trotzdem sehr lecker, besonders die gebratene Ente und die süß-sauren Garnelen.

",0,5.0,0: restaurants|chinesische|restaurant
15.448218,2.94022,"We ordered their signature menu they seem to change the menu seasonally. The Kanton Duck was brilliant, with crispy skin and juicy meat. However, we didn't like every dish on the menu.

The food here is delicately made, the environment and atmosphere is also great. But the price is a bit high as expected.",0,4.0,0: restaurants|chinesische|restaurant
15.413507,3.7882712," Exzellentes Essen und toller Service.
Wir gingen zu Ya für eine Verabredungsnacht. Der Service war sehr aufmerksam und gut informiert über die Speisekarte und mögliche Weinpaarungen. Wir begannen mit einem Signature-Drink, wählten das würzige Surf and Turf-Degustationsmenü gefragt nach einem zusätzlichen Kick, den wir bekamen und beendeten das Abendessen mit dem Grüntee-Tiramisu.

Die Musik könnte stumm geschaltet werden. Die anderen Gäste schienen hauptsächlich Berater zu sein.

",0,5.0,0: restaurants|chinesische|restaurant
15.336333,1.4041191," Das ganze Set Entenbraten ist sehr gut! Die Entensuppe ist lecker und nicht langweilig, und das Entenregal ist knusprig und lecker! Ich habe übrigens einen Geleetopf bestellt, der auch sehr gut ist. Die reichhaltige Sauce wird gepaart mit Krabbenpilzen und Hähnchenschenkeln ohne Knochen. Der Geschmack ist reichhaltig, Knoblauchpartikel und die Qualität des Reis ist auch sehr gut! Über die Umgebung, die Dekoration der drei besten China-Restaurants in Europa gibt es absolut nichts zu sagen! ! ! Der Service ist wirklich gut, aber der Service wird Sie nicht gleichgültig lassen. Es reagiert schnell. Dieses Restaurant ist den Preis des Gerichts wert. Wenn die Gerichte mit Sorgfalt poliert werden und die Vielfalt der Gerichte erhöht werden kann, kann man Mizhi nennen? gleich um die Ecke.

",0,5.0,0: restaurants|chinesische|restaurant
15.65924,0.28886226," Außergewöhnlich! Das hat nichts mit den chinesischen Fast Food gebratenen Nudeln zu tun, die die meisten Leute kennen. Bei Ya ist alles lecker, vom Essen über die Getränke bis hin zur Inneneinrichtung des Restaurants. Es war wirklich ein Vergnügen!

",0,5.0,0: restaurants|chinesische|restaurant
15.524979,3.1405647," Es befindet sich direkt neben der U-Bahn-Station und ist daher leicht zu erreichen. Für 4 Mädchen bestellten wir 2 Portionen Dim Sum Menü. Das Essen ist ok eher für Ausländer aber die Portion ist wirklich klein wie man auf dem Bild sieht sogar für 2 Personen. Das Restaurant ist schön eingerichtet und nicht überfüllt. Wenn Sie also einen entspannten Abend verbringen und Getränke mit Gruppen genießen möchten. Es ist eine gute Wahl.

",0,4.0,0: restaurants|chinesische|restaurant
15.6588955,-0.109854795,Best fine dining Chinese that I had so far. Amazing food and service. Already went three times and would come any time again. Price for the quality is more than fair! 😍✨,0,5.0,0: restaurants|chinesische|restaurant
14.427622,1.7794672," Die gebratene Ente ist authentisch, mit knuspriger Haut und zartem Fleisch. Besonders der Burrito mit gebratener Ente, der sehr gut ist und ein Lob verdient. Cowboyknochen hat einen Steakgeschmack. Das Entenrack mit Salz und Pfeffer ist sehr gut, es hat das Gefühl, Entenrack in China zu essen.

",0,5.0,0: restaurants|chinesische|restaurant
14.315838,1.9095865," Die private gebratene Ente ist sehr frisch und köstlich, und die Rinderknochen sind auch sehr zart. Die frittierte Auberginenbox mit Salz und Pfeffer schmeckt fantastisch. Das Chili-Huhn ist etwas weniger aromatisch. Insgesamt ist es gut, die Serviceeinstellung ist gut, aber die Portion ist wirklich etwas klein.…

",0,5.0,0: restaurants|chinesische|restaurant
15.191468,1.5890541," Das Restaurant ist im chinesischen Stil eingerichtet und die Umgebung ist sehr gut. Wir beide bestellten gebratene Ente, Hühnchentopf und Rinderknödel. Die Knödelfüllung ist sehr groß und duftend, die Sauce im Hähnchentopf ist sehr lecker, die gebratene Entenhaut ist sehr knusprig und kann zu Kuchen hinzugefügt werden. Insgesamt ist die Erfahrung sehr gut!

",0,5.0,0: restaurants|chinesische|restaurant
14.591008,2.0563135," Bestellte Lammkoteletts und gebratene Ente sowie ein vegetarisches gebratenes, was wirklich gut ist. Die Lammkoteletts sind sehr zart, die gebratene Entenhaut ist sehr knusprig und das Fünf-Sterne-Lob wird hoch gelobt, und ich werde Freunde zum Essen mitbringen~~~

",0,5.0,0: restaurants|chinesische|restaurant
15.822786,1.563978," Die Inneneinrichtung lehnt sich eher an westliche Gourmetküche, schönes Ambiente, aber die Musik war einfach zu laut. Die Speisekarte ist so gestaltet, dass sie besser zu den nicht-chinesischen Gästen passt, die mit der chinesischen Küche nicht vertraut sind, zum Beispiel werden Menüs angeboten, die eine Vielzahl von Gerichten von Vorspeisen bis hin zu Hauptgerichten bieten. Wir bestellten das Signature-Menü, aber wir mochten nicht alles auf der Speisekarte, es war sogar zu viel Essen für uns. Die in Shanghai gebratenen Suppenknödel waren schlecht ausgeführt - dicke, teigige Haut mit wenig bis gar keiner Suppe in der Füllung! Der süß-sauer gebratene Fisch wurde mit einer klebrigen Sauce überzogen und wird nach einer Weile matschig. Positiv ist, dass das Siu Mai ziemlich gut war, großzügig in Portionen und Zutaten.

",0,3.0,0: restaurants|chinesische|restaurant
15.909026,1.6616514," Das Interieur ist unglaublich. Es ist so schön und strahlt eine so gemütliche Atmosphäre aus, dass es definitiv ein großartiger Ort ist, um ein romantisches Date zu genießen. Die Qualität des Essens ist so gut und die Präsentation ist wunderbar. Dies ist das zweite Mal, dass ich Beijing Duck in München bestelle und obwohl ich ehrlich sein muss, da ich bereits Beijing Duck in China gegessen habe, verstehe ich, dass ich hier in München nicht die gleiche Qualität bekomme, aber dieser Ort bietet das beste Peking Ente bisher in München, viel besser als am anderen Ort. Das Dim Sum ist auch super, ich empfehle die Suppenknödel und die knusprigen Bohnen. Die Teeauswahl ist unglaublich und sehr authentisch für China. Ich habe den Tie Guan Yin bestellt und er wird in einer schönen Kanne und einem Tablett geliefert, damit Sie Ihre eigene Mini-Teezeremonie erleben können. Der Service ist auch wunderbar. Die Kellner und Kellnerinnen waren so nett, aufmerksam und haben geduldig alles erklärt, wenn man Fragen hat.

",0,5.0,0: restaurants|chinesische|restaurant
16.016048,1.46455," Erstaunliche chinesische Erfahrung
Es dauerte eine Weile, bis die Kellner uns erkannten und das Essen dauerte eine Weile.
Es lohnt sich jedoch alles. Das Essen schmeckt fantastisch und ich würde auf jeden Fall wiederkommen.
Das Ambiente ist schön, aber innen ist es etwas laut. Sie müssen also schreien, um miteinander zu kommunizieren

",0,5.0,0: restaurants|chinesische|restaurant
15.074262,1.6848006," Bestellte gebratene, Rinderrippen, gebratene Ente. Die gebratene Rohsuppe ist köstlich, das Rindfleisch zart und die Rinderknochensauce duftend, die gebratene Ente lässt die Menschen in Sekundenschnelle nach China zurückkehren, und zwei Schalen Reis werden verschenkt. Darüber hinaus ist die Umgebung hier schön, die Serviceeinstellung ist gut und es wird dringend empfohlen, dass ich in Zukunft wiederkomme.

",0,5.0,0: restaurants|chinesische|restaurant
15.484758,0.88316745," Eine schöne und gemütliche Umgebung für Mittag- oder Abendessen.
Auch die Speisen sind gut und lecker, besonders die knusprigen Auberginen, innen sehr saftig und außen knusprig.
Wenn ich nur ein Mandarin-Restaurant empfehlen muss, werde ich dieses wählen.

",0,5.0,0: restaurants|chinesische|restaurant
14.814675,0.9979378," Das von einem Freund empfohlene Restaurant hat eine sehr gute Umgebung, die Gerichte sind auch sehr gut und das Gebratene ist lecker! Ich persönlich finde, dass der Entenbraten ein sehr gutes Niveau ist, das in Deutschland gegessen werden kann👍👍👍Ich werde das nächste Mal die gegrillten Lammkoteletts probieren

",0,5.0,0: restaurants|chinesische|restaurant
15.092442,0.6371875," Das Restaurant ist im chinesischen Retro-Stil eingerichtet und hat eine schöne Umgebung. Die Speisen sind sehr gut, 6 von uns bestellten 3 Sets, die gebratene Entenhaut ist sehr knusprig und die Garnelenbällchen lecker. Insgesamt eine gute Erfahrung!

",0,5.0,0: restaurants|chinesische|restaurant
15.565176,2.628533," Updates Bei meinem letzten Besuch wie gestern Abend stimmen einige Gerichte nicht mit der Speisekarte überein. Wenn ""ganze Garnelen"" usw. in Reisbrötchen Dim Sum erwähnt werden und auch ganze Garnelen aufgehängt werden, kamen sie tatsächlich als gehackte Stücke, nicht als ganze komplette Garnelen, was sich sehr von meiner letzten Erfahrung in diesem Restaurant unterscheidet. Schlagen Sie vor, das Menü zu aktualisieren, um andere nicht in die Irre zu führen. Auch das kalte Hühnchengericht mit Sesamsauce, jetzt sind es 50% Portionen im Vergleich zu meinen früheren Besuchen.

Mein 4. Mal. Im Vergleich zum letzten Mal muss ich sagen, dass es 6 Sterne wert ist ⭐️⭐️⭐️⭐️⭐️⭐️Google max ist aber 5 Sterne. Der Service war immer gut, das Essen ist jetzt auch unglaublich. Ehrlich gesagt, die Peking-Ente, ich kann keine Fehler finden, obwohl ich super wählerisch bin. Sie braten die Ente erst vor der Bestellung: knusprige Haut, kein Fett, während das Fleisch SO saftig ist. Da ich aus Hongkong komme, ist dies der 100% richtige Ort, wenn Sie die besten Chinesen in München wollen! Denken Sie daran, Tische im Voraus zu reservieren

",0,3.0,0: restaurants|chinesische|restaurant
15.480132,2.5838833," 👭🏻 Freundin-Dating, ein guter Ort für Männer und Frauen, um sich zu verabreden. Die Dekoration ist exquisit und jeder Ort ist sorgfältig arrangiert. 💡Die Lichter sind schwach und emotional.
Das Design des Lichts ist sehr intim, es trifft nicht direkt auf die Augen, aber das Licht wird das menschliche Gesicht schöner machen. Die Gerichte sind leckerer. Ich mag diese Melodie. 👍
📍Geschäftsname: Gelber Kranturm
📍Adresse: Leopoldstraße 42, 80802 München
Empfehlungsindex: 🌟🌟🌟🌟
✅Das Hauptnahrungsmittel sind Stimmung und Umwelt. Die Gerichte sind alle exquisit, klein in der Menge und leicht im Geschmack.
🔸Jeden Samstag und Sonntag von 11 bis 15 Uhr 🈶️Chinesischer Morgentee, die Teegebühr beträgt 5 Euro pro Person.
🔸 Diese Woche Erfrischungen hinzugefügt: Gebratener Kuchen mit geschmorter Rinderzunge und Bohnenpaste
Der heutige Verbrauch liegt bei 100 Euro, 33 Euro pro Kopf.
•
🏅️Gabelgrillente Shuangpin yyds
Die gebratene Entenhaut ist knusprig und hat einen guten Geschmack. Das gegrillte Schweinefleisch ist sehr zart und das Fett ist nicht fettig.
🍰Matcha Tiramisu yyds
Weil es so lecker war, habe ich 2 Stück bestellt, die salzige Butter war besonders lecker. Der Geschmack ist reich an Schichten.
🐮 Geschmorte Rinderzunge
Das Kalbsleder ist sehr zart, nicht sehr salzig, es ist leicht und lecker, sehr gut geeignet für kalte Vorspeisen. Das unten stehende Edamame ist auch sehr erfrischend, mit einer schönen Farbkombination.
🥣Meeresfrüchtebrei
Es gibt eine Menge Dinge im Inneren, was ein wenig angenehm überrascht ist. Kleine Muscheln, Krabbenstäbchen, Tintenfisch 🦑, Ingwerscheiben.
🥟 ""Made of iberian iberian Pig"" Gebratenes Brötchen
Der Geschmack ist durchschnittlich. Die Rohstoffe sind gut.
🥧 Eierkuchen
Der Geschmack ist süß.
🍘 Gebratener Kuchen mit Bohnenpaste
Dieser ist nicht süß, aber lecker, mit einem kleinen Glas voller Honig.
Der Honig wurde später von uns verwendet, um dem grünen Tee zu trinken, und der Geschmack des Tees verbesserte sich unerwartet.
•
🚪
Es ist nicht einfach, den Eingang zu finden, also habe ich ein Foto gemacht, damit jeder ihn leicht finden kann.
Liked 🍠Freunde dürfen gerne sammeln und liken, danke ❤️

",0,5.0,0: restaurants|chinesische|restaurant
12.47113,2.7667873," Das Essen und der Service ist gut. Toller Empfang und tolles Ambiente. Dem Suppenknödel fehlte Suppe 🤷🏼‍♂️, Bao war auch zu ölig für Leute, die kein schweres Essen mögen.

",1,3.0,1: geschmack|food|gegessen
13.14629,2.4889655," Der Service ist super und die Atmosphäre ist auch sehr gut.Die Dekoration sollte von einem professionellen Team gestaltet werden.Von der Speisekarte bis zum Gedeck ist alles durchdacht. Generell ist der Preis der Gerichte in Ordnung, der Entenbraten lecker und das Entenregal mit Salz und Pfeffer ein Muss!

",0,5.0,0: restaurants|chinesische|restaurant
15.5032835,0.57864016," Der Chef sagte, dass viele Landsleute schlechte Bewertungen abgegeben haben, weil sie den Preis für zu teuer halten, aber ich denke, es ist normal, dass gutes chinesisches Essen teurer ist, vor allem die Umgebung und der Service hier sind hervorragend und das Essen ist definitiv fünf Sterne .

",0,5.0,0: restaurants|chinesische|restaurant
14.687893,2.2477736," Kam zum zweiten Mal hierher. Die Speisen sind alle super, im Grunde tritt man nicht auf Donner. Mein Favorit sind Garnelenreisrollen, die Suppe schmeckt sehr gut.
Die Lammkoteletts sind auch außen sehr zart.
Das Dampfbrötchen auf der Außenseite des Entenfleisches ist sehr knusprig und hat das Gefühl eines kleinen Dampfbrötchens mit heimischer Kondensmilch.
Das letzte Mal habe ich den Entenbraten gegessen, den ich schon lange nicht mehr gegessen habe.
Es lohnt sich zu kommen ☺️

",0,5.0,0: restaurants|chinesische|restaurant
15.194719,0.4816416," Die Dekoration des Restaurants und das Essen sind alle sehr erlesen, mit Innovation in der Tradition und der Service ist aufmerksamer. Es ist ein seltenes europäisches Restaurant, das raffiniertere chinesische Küche serviert

",0,5.0,0: restaurants|chinesische|restaurant
14.935445,2.0193112," Sehr empfehlenswert!
Großer Schub. Wir bestellten Xiao Long Bao, Fried Bao Bao, Beef Congee, Fried Dickdarm, Roasted Duck, Chau Shou in Red Oil und Portugiesisch Egg Tart, keiner von ihnen war enttäuschend!

",0,5.0,0: restaurants|chinesische|restaurant
12.261671,1.835707," Die Serviceeinstellung ist sehr gut, der Geschmack ist gut, dies ist von Person zu Person unterschiedlich, die Umgebung ist gut, ich empfehle die gebratenen Brötchen und die gebratene Ente.

",1,5.0,1: geschmack|food|gegessen
15.2197075,1.5207449," Die Sauce in rotem Öl ist zu scharf, die Garnelenröllchen sind nicht intakt und das Entenbratenfleisch ist süß und sehr holzig, besser die knusprige Ente im Thai-Essen bestellen. Die Lage und Umgebung sind in der Tat überlegen, und der Service ist auch sehr gut.
Als Chinesisch kann ich es nicht sehr empfehlen, abgesehen von der guten Umgebung und Lage.
Nr. 48 Frisch gedämpfter Reisig mit Garnelen hat fast keine Garnelen, es wurde sehr fein gehackt Nr. 42 Gekochte Wan Tan gefüllt mit Schweinehackfleisch ist zu scharf sogar für Chinesen, habe ich in China noch nie gegessen…

",0,2.0,0: restaurants|chinesische|restaurant
11.009469,1.9094971," Unglaubliches Essen in einem wunderschönen Ambiente. Für einen besonderen Abend auf jeden Fall sehr zu empfehlen!

",1,5.0,1: geschmack|food|gegessen
12.362597,1.9045049," Der Geschmack ist sehr gut und die Umgebung ist auch sehr gut. Die Gerichte sind köstlich. Ich war schon mehrmals hier. Der Besitzer ist auch sehr gut. Die Pekingente ist sehr authentisch. Empfehlenswert!

",1,5.0,1: geschmack|food|gegessen
15.521954,1.3264061," Auf keinen Fall ein Experte für chinesisches Essen, aber das Essen hat mir ziemlich gut gefallen. Das Signature-Menü ist eigentlich ziemlich lang. Ich mochte die Knödel und die Ente sehr, sehr lecker.

Allerdings ist der Platz etwas laut.

",0,5.0,0: restaurants|chinesische|restaurant
15.924705,1.2401878," Aktualisiert 2021-08: Yā hat mit einer neuen Speisekarte und viel Wein wiedereröffnet. Auch ein gutes kantonesisches Frühstücksmenü zum Mittagessen am Wochenende.
Wir haben unter anderem das ""Delight""-Menü probiert. Es ist eine interessante Fusion aus einigen kleinen Gerichten und Dim Sums sowie einer überraschend authentischen Peking-Ente als Hauptgericht. Es ist teurer als ein typisches chinesisches Restaurant, aber insgesamt ein gutes Preis-Leistungs-Verhältnis für das, was man bekommt.
Ich bin mir nicht sicher, ob die Fusion-Gerichte für jeden geeignet sind z. B. die würzigen Hähnchenknödel, aber ich kann die Peking-Ente bedenkenlos empfehlen.
-----
Von der gleichen Kette, die Chois Hotpot und Seen Restaurant betreibt, hat Yā 黄鹤楼 derzeit einen kleinen Imbissstand mit einer interessanten Auswahl an Gerichten zum Mitnehmen. Leckeres chinesisches Fusionsessen wie erwartet. Der Prozess, der vor dem Corona-Lockdown eröffnet wurde, hat Erwartungen geweckt und freut sich auf seine regelmäßige Eröffnung in der Zukunft.
Beachten Sie, dass sich das Restaurant unter der Erde befindet und am Eingang keinen Aufzug hat.

",0,5.0,0: restaurants|chinesische|restaurant
15.311521,-0.7029799," Eines der besten chinesischen Gerichte, die ich bisher in München gegessen habe. Jeden Cent wert. Tolle Atmosphäre auch!

",0,5.0,0: restaurants|chinesische|restaurant
14.349227,1.3040092," Der Geschmack ist durchschnittlich und der Preis niedrig. Vielleicht ist der Standort ein anderer. Eine Schüssel Reis kostet etwa 4 Euro

",0,1.0,0: restaurants|chinesische|restaurant
15.568193,0.85382825," Ich mag die Umgebung des Restaurants sehr. Es ist elegant und stimmungsvoll, mit einer Kombination aus chinesischem und westlichem Stil. Es ist ein seltenes chinesisches Restaurant in München, das den Leuten ein frisches Gefühl gibt. Es ist nicht mehr das Klischee eines chinesischen Restaurants Deuschland. Die Gerichte sind exquisit, der Geschmack ist gut und die einzigartigen Cocktails mit chinesischen Elementen sind Pluspunkte. Der Wermutstropfen ist, dass die Sitzordnung zu eng ist, das Ein- und Aussteigen unbequem ist und den Nachbartisch stört. Auch beim Abendessen offensichtlich unterbesetzt, eine Stunde auf ein Gericht warten und falsche Zeiten für Desserts und Hauptgerichte. Hoffe auf Besserung, schließlich gibt es in München zu wenig gutes chinesisches Essen.

",0,3.0,0: restaurants|chinesische|restaurant
15.97173,1.3544717,和女朋友度过了一个愉悦的lady’s night out. 新菜单类似西餐的courses. 味道和摆盘都精致。各种调酒赏心又好喝。这里适合来慢慢吃，慢慢喝，慢慢聊。从环境到菜式再到服务，各种细节体现了owner的用心。很欣赏有华人能花费这样的精力，重新定义国外的中餐厅，改变很多老外对中餐登不上大雅之堂的理解。当然，定位和定价都偏高。如果三五好友想吃个热火朝天，大快朵颐，更传统的中餐厅可能更合适。,0,5.0,0: restaurants|chinesische|restaurant
14.810134,1.672188," Reisbrötchen sind außen Fleisch und innen Mehl. Gebratene Niuhe, es gibt Hirse scharf, wie kann es scharfe Sachen in der kantonesischen Küche geben! Veränderte das Essens- und Getränkekonzept einer Person, die in Guangzhou lebt! Der hohe Preis basiert auf einer hohen Qualitätskontrolle und einem hochwertigen Essen.Es ist nicht so, als würde man Ausländer, die speisen, glauben machen, dass Reisbrötchen und trocken gebratene Niuhe dasselbe sind, was zu Missverständnissen führt!

",0,1.0,0: restaurants|chinesische|restaurant
15.421066,0.49806434," Das Essen ist sehr gut, genauso wie die Atmosphäre und der Service. Der Preis ist etwas höher als in einem normalen chinesischen Restaurant, aber es ist das Geld wert.

",0,4.0,0: restaurants|chinesische|restaurant
13.226555,1.7950288," Die Einstellung des Kellners ist sehr gut, die Gerichte sind sehr delikat und am Ende werden auch kleine Knödel geschickt. Ein wenig teuer, aber einen Versuch wert

",0,5.0,0: restaurants|chinesische|restaurant
15.916833,0.41948932," Stilvoller Ort, perfekt für Dates, Geschäftsessen oder ein Abendessen mit Freunden! Moderne und stilvolle asiatische Design-Location mit wirklich gutem kantonesischem Essen. Die Kanton-Ente ist ebenso großartig wie Wantan- und Suppenknödel nach Shanghai-Art! Große Auswahl an Weinen!

",0,5.0,0: restaurants|chinesische|restaurant
